Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB
R15	2011-11-17	2011-10-20	-62.1788734919	-58.90792111060001	54.0	28	0.003979999999999961
R15	2011-12-04	2011-11-17	-62.1788734919	-58.90792111060001	54.0	17	0.11322000000000003
R15	2011-12-19	2011-12-04	-62.1788734919	-58.90792111060001	54.0	15	-0.27129999999999993
R15	2012-01-07	2011-12-19	-62.1788734919	-58.90792111060001	54.0	19	-0.3491
R15	2012-01-20	2012-01-07	-62.1788734919	-58.90792111060001	54.0	13	-0.25579999999999997
R15	2012-02-04	2012-01-20	-62.1788734919	-58.90792111060001	54.0	15	-0.31060000000000004
R15	2012-02-19	2012-02-04	-62.1788734919	-58.90792111060001	54.0	15	-0.3533
R15	2012-03-04	2012-02-19	-62.1788734919	-58.90792111060001	54.0	14	-0.24600000000000002
R15	2012-03-17	2012-03-04	-62.1788734919	-58.90792111060001	54.0	13	-0.36900000000000005
R15	2012-03-30	2012-03-17	-62.1788734919	-58.90792111060001	54.0	13	-0.008999999999999914
R1	2007-11-08	2007-11-08	-62.1776204178	-58.902405662700005	82.0	0	0.688
R1	2007-12-09	2007-11-08	-62.1776204178	-58.902405662700005	82.0	31	0.07040000000000006
R1	2007-12-18	2007-12-09	-62.1776204178	-58.902405662700005	82.0	9	-0.021099999999999994
R1	2007-12-26	2007-12-18	-62.1776204178	-58.902405662700005	82.0	8	-0.0825800000000001
R1	2008-01-05	2007-12-26	-62.1776204178	-58.902405662700005	82.0	10	-0.21471999999999994
R1	2008-01-12	2008-01-05	-62.1776204178	-58.902405662700005	82.0	7	0.04209000000000003
R1	2008-01-19	2008-01-12	-62.1776204178	-58.902405662700005	82.0	7	-0.09521
R1	2008-01-26	2008-01-19	-62.1776204178	-58.902405662700005	82.0	7	-0.20348000000000002
R1	2008-02-02	2008-01-26	-62.1776204178	-58.902405662700005	82.0	7	-0.08498
R1	2008-02-09	2008-02-02	-62.1776204178	-58.902405662700005	82.0	7	0.008499999999999997
R1	2008-02-13	2008-02-09	-62.1776204178	-58.902405662700005	82.0	4	-0.10692
R1	2008-02-16	2008-02-13	-62.1776204178	-58.902405662700005	82.0	3	-0.064
R1	2008-02-24	2008-02-16	-62.1776204178	-58.902405662700005	82.0	8	-0.25
R1	2008-03-02	2008-02-24	-62.1776204178	-58.902405662700005	82.0	7	-0.126
R1	2008-03-07	2008-03-02	-62.1776204178	-58.902405662700005	82.0	5	-0.15299999999999997
R1	2008-03-09	2008-03-07	-62.1776204178	-58.902405662700005	82.0	2	-0.03600000000000001
R1	2008-03-17	2008-03-09	-62.1776204178	-58.902405662700005	82.0	8	-0.0
R1	2008-11-03	2008-03-17	-62.1776204178	-58.902405662700005	82.0	231	1.05212
R1	2008-11-13	2008-11-03	-62.1776204178	-58.902405662700005	82.0	10	-0.0017199999999999705
R1	2008-11-21	2008-11-13	-62.1776204178	-58.902405662700005	82.0	8	-0.04619999999999998
R1	2008-11-28	2008-11-21	-62.1776204178	-58.902405662700005	82.0	7	-0.09580000000000002
R1	2008-12-05	2008-11-28	-62.1776204178	-58.902405662700005	82.0	7	-0.10439
R1	2008-12-09	2008-12-05	-62.1776204178	-58.902405662700005	82.0	4	-0.035420000000000014
R1	2008-12-13	2008-12-09	-62.1776204178	-58.902405662700005	82.0	4	0.0014100000000000002
R1	2008-12-19	2008-12-13	-62.1776204178	-58.902405662700005	82.0	6	-0.13072
R1	2009-01-09	2008-12-19	-62.1776204178	-58.902405662700005	82.0	21	-0.26927999999999996
R1	2009-01-17	2009-01-09	-62.1776204178	-58.902405662700005	82.0	8	-0.35100000000000003
R1	2009-01-24	2009-01-17	-62.1776204178	-58.902405662700005	82.0	7	-0.08099999999999995
R1	2009-01-30	2009-01-24	-62.1776204178	-58.902405662700005	82.0	6	0.023999999999999914
R1	2009-01-31	2009-01-30	-62.1776204178	-58.902405662700005	82.0	1	-0.04200000000000003
R1	2009-02-06	2009-01-31	-62.1776204178	-58.902405662700005	82.0	6	-0.03599999999999994
R1	2009-02-13	2009-02-06	-62.1776204178	-58.902405662700005	82.0	7	-0.03599999999999994
R1	2009-02-21	2009-02-13	-62.1776204178	-58.902405662700005	82.0	8	-0.09900000000000006
R1	2009-02-28	2009-02-21	-62.1776204178	-58.902405662700005	82.0	7	-0.16200000000000003
R1	2009-03-01	2009-02-28	-62.1776204178	-58.902405662700005	82.0	1	-0.0
R1	2009-03-27	2009-03-01	-62.1776204178	-58.902405662700005	82.0	26	-0.37799999999999995
R1	2009-11-12	2009-03-27	-62.1776204178	-58.902405662700005	82.0	230	2.1636
R1	2009-11-18	2009-11-12	-62.1776204178	-58.902405662700005	82.0	6	0.030400000000000062
R1	2009-11-23	2009-11-18	-62.1776204178	-58.902405662700005	82.0	5	0.009899999999999949
R1	2009-12-04	2009-11-23	-62.1776204178	-58.902405662700005	82.0	11	0.01480000000000004
R1	2009-12-07	2009-12-04	-62.1776204178	-58.902405662700005	82.0	3	0.06899999999999991
R1	2009-12-13	2009-12-07	-62.1776204178	-58.902405662700005	82.0	6	0.02480000000000004
R1	2009-12-21	2009-12-13	-62.1776204178	-58.902405662700005	82.0	8	-0.16650000000000006
R1	2009-12-28	2009-12-21	-62.1776204178	-58.902405662700005	82.0	7	-0.10889999999999994
R1	2010-01-11	2009-12-28	-62.1776204178	-58.902405662700005	82.0	14	-0.005799999999999983
R1	2010-01-18	2010-01-11	-62.1776204178	-58.902405662700005	82.0	7	-0.08630000000000003
R1	2010-01-25	2010-01-18	-62.1776204178	-58.902405662700005	82.0	7	-0.13310000000000002
R1	2010-02-01	2010-01-25	-62.1776204178	-58.902405662700005	82.0	7	0.013900000000000006
R1	2010-02-15	2010-02-01	-62.1776204178	-58.902405662700005	82.0	14	-0.029099999999999966
R1	2010-02-22	2010-02-15	-62.1776204178	-58.902405662700005	82.0	7	-0.05219999999999999
R1	2010-03-01	2010-02-22	-62.1776204178	-58.902405662700005	82.0	7	-0.008900000000000042
R1	2010-03-08	2010-03-01	-62.1776204178	-58.902405662700005	82.0	7	-0.1252
R1	2010-03-15	2010-03-08	-62.1776204178	-58.902405662700005	82.0	7	-0.08159999999999998
R1	2010-03-23	2010-03-15	-62.1776204178	-58.902405662700005	82.0	8	0.08900000000000001
R1	2010-03-29	2010-03-23	-62.1776204178	-58.902405662700005	82.0	6	-0.038200000000000005
R1	2010-04-05	2010-03-29	-62.1776204178	-58.902405662700005	82.0	7	-0.0912
R1	2010-04-12	2010-04-05	-62.1776204178	-58.902405662700005	82.0	7	-0.0684
R1	2010-04-14	2010-04-12	-62.1776204178	-58.902405662700005	82.0	2	-0.0
R1	2010-04-20	2010-04-14	-62.1776204178	-58.902405662700005	82.0	6	0.016399999999999998
R1	2010-04-27	2010-04-20	-62.1776204178	-58.902405662700005	82.0	7	0.0836
R1	2010-05-13	2010-04-27	-62.1776204178	-58.902405662700005	82.0	16	-0.02
R1	2010-05-20	2010-05-13	-62.1776204178	-58.902405662700005	82.0	7	0.01
R1	2010-11-09	2010-05-20	-62.1776204178	-58.902405662700005	82.0	173	0.4218
R1	2010-11-29	2010-11-09	-62.1776204178	-58.902405662700005	82.0	20	-0.041400000000000006
R1	2010-12-11	2010-11-29	-62.1776204178	-58.902405662700005	82.0	12	0.045700000000000005
R1	2010-12-21	2010-12-11	-62.1776204178	-58.902405662700005	82.0	10	-0.014600000000000009
R1	2010-12-30	2010-12-21	-62.1776204178	-58.902405662700005	82.0	9	-0.11019999999999996
R1	2011-01-07	2010-12-30	-62.1776204178	-58.902405662700005	82.0	8	-0.1721
R1	2011-01-15	2011-01-07	-62.1776204178	-58.902405662700005	82.0	8	-0.058400000000000035
R1	2011-01-23	2011-01-15	-62.1776204178	-58.902405662700005	82.0	8	0.0033000000000000186
R1	2011-01-31	2011-01-23	-62.1776204178	-58.902405662700005	82.0	8	-0.1133
R1	2011-02-07	2011-01-31	-62.1776204178	-58.902405662700005	82.0	7	0.011899999999999996
R1	2011-02-15	2011-02-07	-62.1776204178	-58.902405662700005	82.0	8	-0.2021
R1	2011-02-25	2011-02-15	-62.1776204178	-58.902405662700005	82.0	10	-0.2132
R1	2011-03-14	2011-02-25	-62.1776204178	-58.902405662700005	82.0	17	-0.324
R1	2011-03-22	2011-03-14	-62.1776204178	-58.902405662700005	82.0	8	-0.06299999999999997
R1	2011-04-06	2011-03-22	-62.1776204178	-58.902405662700005	82.0	15	0.8295999999999999
R1	2011-04-24	2011-04-06	-62.1776204178	-58.902405662700005	82.0	18	0.0366
R1	2011-05-10	2011-04-24	-62.1776204178	-58.902405662700005	82.0	16	0.14739999999999998
R1	2011-05-24	2011-05-10	-62.1776204178	-58.902405662700005	82.0	14	-0.01629999999999999
R1	2011-06-07	2011-05-24	-62.1776204178	-58.902405662700005	82.0	14	-0.051900000000000016
R1	2011-06-20	2011-06-07	-62.1776204178	-58.902405662700005	82.0	13	-0.013599999999999994
R1	2011-07-05	2011-06-20	-62.1776204178	-58.902405662700005	82.0	15	0.07740000000000002
R1	2011-07-19	2011-07-05	-62.1776204178	-58.902405662700005	82.0	14	0.0432
R1	2011-08-07	2011-07-19	-62.1776204178	-58.902405662700005	82.0	19	0.026400000000000007
R1	2011-08-22	2011-08-07	-62.1776204178	-58.902405662700005	82.0	15	0.06719999999999998
R1	2011-09-06	2011-08-22	-62.1776204178	-58.902405662700005	82.0	15	-0.013500000000000014
R1	2011-09-22	2011-09-06	-62.1776204178	-58.902405662700005	82.0	16	0.019399999999999976
R1	2011-10-06	2011-09-22	-62.1776204178	-58.902405662700005	82.0	14	0.09230000000000003
R1	2011-10-20	2011-10-06	-62.1776204178	-58.902405662700005	82.0	14	0.02088000000000001
R1	2011-11-17	2011-10-20	-62.1776204178	-58.902405662700005	82.0	28	0.07467999999999997
R1	2011-12-04	2011-11-17	-62.1776204178	-58.902405662700005	82.0	17	-0.02681999999999995
R1	2011-12-19	2011-12-04	-62.1776204178	-58.902405662700005	82.0	15	-0.24814
R1	2012-01-07	2011-12-19	-62.1776204178	-58.902405662700005	82.0	19	-0.19830000000000006
R1	2012-01-20	2012-01-07	-62.1776204178	-58.902405662700005	82.0	13	-0.1679
R1	2012-02-04	2012-01-20	-62.1776204178	-58.902405662700005	82.0	15	-0.419
R1	2012-02-19	2012-02-04	-62.1776204178	-58.902405662700005	82.0	15	-0.225
R1	2012-03-04	2012-02-19	-62.1776204178	-58.902405662700005	82.0	14	-0.29700000000000004
R1	2012-03-17	2012-03-04	-62.1776204178	-58.902405662700005	82.0	13	-0.3239999999999999
R1	2012-03-30	2012-03-17	-62.1776204178	-58.902405662700005	82.0	13	-0.009000000000000057
R13	2008-02-17	2008-02-17	-62.170879157600005	-58.8585964292	84.0	0	-0.0
R13	2008-02-24	2008-02-17	-62.170879157600005	-58.8585964292	84.0	7	-0.225
R13	2008-03-02	2008-02-24	-62.170879157600005	-58.8585964292	84.0	7	-0.063
R13	2008-03-09	2008-03-02	-62.170879157600005	-58.8585964292	84.0	7	-0.10800000000000001
R13	2008-03-11	2008-03-09	-62.170879157600005	-58.8585964292	84.0	2	-0.03600000000000001
R13	2008-11-03	2008-03-11	-62.170879157600005	-58.8585964292	84.0	237	1.4110800000000001
R13	2008-11-28	2008-11-03	-62.170879157600005	-58.8585964292	84.0	25	-0.19676000000000002
R13	2008-12-05	2008-11-28	-62.170879157600005	-58.8585964292	84.0	7	-0.09647000000000006
R13	2008-12-13	2008-12-05	-62.170879157600005	-58.8585964292	84.0	8	0.02385000000000005
R13	2008-12-19	2008-12-13	-62.170879157600005	-58.8585964292	84.0	6	-0.031219999999999998
R13	2008-12-26	2008-12-19	-62.170879157600005	-58.8585964292	84.0	7	-0.10996000000000002
R13	2009-01-02	2008-12-26	-62.170879157600005	-58.8585964292	84.0	7	-0.01873999999999995
R13	2009-01-09	2009-01-02	-62.170879157600005	-58.8585964292	84.0	7	-0.05253
R13	2009-01-17	2009-01-09	-62.170879157600005	-58.8585964292	84.0	8	-0.29537
R13	2009-01-24	2009-01-17	-62.170879157600005	-58.8585964292	84.0	7	-0.014919999999999973
R13	2009-01-30	2009-01-24	-62.170879157600005	-58.8585964292	84.0	6	-0.16448000000000002
R13	2009-02-06	2009-01-30	-62.170879157600005	-58.8585964292	84.0	7	0.01952
R13	2009-02-13	2009-02-06	-62.170879157600005	-58.8585964292	84.0	7	-0.12399999999999999
R13	2009-02-21	2009-02-13	-62.170879157600005	-58.8585964292	84.0	8	-0.04260000000000001
R13	2009-02-28	2009-02-21	-62.170879157600005	-58.8585964292	84.0	7	-0.21600000000000003
R13	2009-03-01	2009-02-28	-62.170879157600005	-58.8585964292	84.0	1	-0.026999999999999958
R13	2009-03-27	2009-03-01	-62.170879157600005	-58.8585964292	84.0	26	-0.369
R13	2009-11-12	2009-03-27	-62.170879157600005	-58.8585964292	84.0	230	1.2507
R13	2009-12-04	2009-11-12	-62.170879157600005	-58.8585964292	84.0	22	-0.21119999999999997
R13	2009-12-07	2009-12-04	-62.170879157600005	-58.8585964292	84.0	3	-0.007100000000000008
R13	2009-12-13	2009-12-07	-62.170879157600005	-58.8585964292	84.0	6	0.26520000000000005
R13	2009-12-21	2009-12-13	-62.170879157600005	-58.8585964292	84.0	8	-0.12100000000000001
R13	2009-12-28	2009-12-21	-62.170879157600005	-58.8585964292	84.0	7	-0.1262
R13	2010-01-11	2009-12-28	-62.170879157600005	-58.8585964292	84.0	14	-0.05029999999999998
R13	2010-01-18	2010-01-11	-62.170879157600005	-58.8585964292	84.0	7	-0.11120000000000001
R13	2010-01-25	2010-01-18	-62.170879157600005	-58.8585964292	84.0	7	-0.1014
R13	2010-02-01	2010-01-25	-62.170879157600005	-58.8585964292	84.0	7	-0.0509
R13	2010-02-15	2010-02-01	-62.170879157600005	-58.8585964292	84.0	14	0.00509
R13	2010-02-22	2010-02-15	-62.170879157600005	-58.8585964292	84.0	7	-0.02149
R13	2010-03-01	2010-02-22	-62.170879157600005	-58.8585964292	84.0	7	0.016399999999999998
R13	2010-03-08	2010-03-01	-62.170879157600005	-58.8585964292	84.0	7	-0.19079999999999997
R13	2010-03-15	2010-03-08	-62.170879157600005	-58.8585964292	84.0	7	0.053999999999999986
R13	2010-03-23	2010-03-15	-62.170879157600005	-58.8585964292	84.0	8	-0.053999999999999986
R13	2010-03-29	2010-03-23	-62.170879157600005	-58.8585964292	84.0	6	-0.018000000000000006
R13	2010-04-05	2010-03-29	-62.170879157600005	-58.8585964292	84.0	7	-0.026999999999999993
R13	2010-04-12	2010-04-05	-62.170879157600005	-58.8585964292	84.0	7	-0.063
R13	2010-04-14	2010-04-12	-62.170879157600005	-58.8585964292	84.0	2	-0.0
R13	2010-04-20	2010-04-14	-62.170879157600005	-58.8585964292	84.0	6	-0.0
R13	2010-04-27	2010-04-20	-62.170879157600005	-58.8585964292	84.0	7	0.34879999999999994
R13	2010-05-13	2010-04-27	-62.170879157600005	-58.8585964292	84.0	16	0.01
R13	2010-05-20	2010-05-13	-62.170879157600005	-58.8585964292	84.0	7	0.02
R13	2010-05-25	2010-05-20	-62.170879157600005	-58.8585964292	84.0	5	0.05
R13	2010-11-09	2010-05-25	-62.170879157600005	-58.8585964292	84.0	168	0.8265
R13	2010-11-29	2010-11-09	-62.170879157600005	-58.8585964292	84.0	20	-0.08920000000000002
R13	2010-12-11	2010-11-29	-62.170879157600005	-58.8585964292	84.0	12	-0.007100000000000079
R13	2010-12-21	2010-12-11	-62.170879157600005	-58.8585964292	84.0	10	0.003200000000000074
R13	2010-12-30	2010-12-21	-62.170879157600005	-58.8585964292	84.0	9	-0.10320000000000007
R13	2011-01-07	2010-12-30	-62.170879157600005	-58.8585964292	84.0	8	-0.18479999999999996
R13	2011-01-15	2011-01-07	-62.170879157600005	-58.8585964292	84.0	8	-0.060799999999999986
R13	2011-01-23	2011-01-15	-62.170879157600005	-58.8585964292	84.0	8	-0.05509999999999998
R13	2011-01-31	2011-01-23	-62.170879157600005	-58.8585964292	84.0	8	-0.02520000000000003
R13	2011-02-07	2011-01-31	-62.170879157600005	-58.8585964292	84.0	7	-0.09229999999999997
R13	2011-02-15	2011-02-07	-62.170879157600005	-58.8585964292	84.0	8	-0.19700000000000004
R13	2011-02-25	2011-02-15	-62.170879157600005	-58.8585964292	84.0	10	-0.1942
R13	2011-03-14	2011-02-25	-62.170879157600005	-58.8585964292	84.0	17	-0.19740000000000002
R13	2011-03-22	2011-03-14	-62.170879157600005	-58.8585964292	84.0	8	-0.03600000000000001
R13	2011-04-06	2011-03-22	-62.170879157600005	-58.8585964292	84.0	15	0.2826
R13	2011-04-24	2011-04-06	-62.170879157600005	-58.8585964292	84.0	18	-0.0
R13	2011-05-10	2011-04-24	-62.170879157600005	-58.8585964292	84.0	16	0.0443
R13	2011-05-24	2011-05-10	-62.170879157600005	-58.8585964292	84.0	14	-0.023299999999999998
R13	2011-06-07	2011-05-24	-62.170879157600005	-58.8585964292	84.0	14	-0.005900000000000001
R13	2011-06-20	2011-06-07	-62.170879157600005	-58.8585964292	84.0	13	0.0191
R13	2011-07-05	2011-06-20	-62.170879157600005	-58.8585964292	84.0	15	0.1249
R13	2011-07-19	2011-07-05	-62.170879157600005	-58.8585964292	84.0	14	0.007699999999999996
R13	2011-08-07	2011-07-19	-62.170879157600005	-58.8585964292	84.0	19	0.015500000000000007
R13	2011-08-22	2011-08-07	-62.170879157600005	-58.8585964292	84.0	15	0.014400000000000013
R13	2011-09-06	2011-08-22	-62.170879157600005	-58.8585964292	84.0	15	0.0875
R13	2011-09-22	2011-09-06	-62.170879157600005	-58.8585964292	84.0	16	0.015299999999999975
R13	2011-10-06	2011-09-22	-62.170879157600005	-58.8585964292	84.0	14	0.2095
R13	2011-10-20	2011-10-06	-62.170879157600005	-58.8585964292	84.0	14	0.025500000000000043
R13	2011-11-17	2011-10-20	-62.170879157600005	-58.8585964292	84.0	28	0.18179999999999993
R13	2011-12-04	2011-11-17	-62.170879157600005	-58.8585964292	84.0	17	0.009600000000000079
R13	2011-12-19	2011-12-04	-62.170879157600005	-58.8585964292	84.0	15	-0.23810000000000003
R13	2012-01-07	2011-12-19	-62.170879157600005	-58.8585964292	84.0	19	-0.23870000000000002
R13	2012-01-20	2012-01-07	-62.170879157600005	-58.8585964292	84.0	13	-0.1604
R13	2012-02-04	2012-01-20	-62.170879157600005	-58.8585964292	84.0	15	-0.1543
R13	2012-02-19	2012-02-04	-62.170879157600005	-58.8585964292	84.0	15	-0.057400000000000014
R13	2012-03-04	2012-02-19	-62.170879157600005	-58.8585964292	84.0	14	-0.18
R13	2012-03-17	2012-03-04	-62.170879157600005	-58.8585964292	84.0	13	-0.32400000000000007
R13	2012-03-30	2012-03-17	-62.170879157600005	-58.8585964292	84.0	13	-0.053999999999999916
DN	2008-01-05	2008-01-05	-62.1540855346	-58.9174165862	88.0	0	0.3507
DN	2008-01-26	2008-01-05	-62.1540855346	-58.9174165862	88.0	21	-0.21969999999999998
DN	2008-02-02	2008-01-26	-62.1540855346	-58.9174165862	88.0	7	-0.048119999999999996
DN	2008-02-09	2008-02-02	-62.1540855346	-58.9174165862	88.0	7	-0.024560000000000005
DN	2008-02-17	2008-02-09	-62.1540855346	-58.9174165862	88.0	8	-0.21032
DN	2008-02-24	2008-02-17	-62.1540855346	-58.9174165862	88.0	7	-0.09
DN	2008-03-02	2008-02-24	-62.1540855346	-58.9174165862	88.0	7	-0.28800000000000003
DN	2008-03-09	2008-03-02	-62.1540855346	-58.9174165862	88.0	7	-0.14400000000000004
DN	2008-11-03	2008-03-09	-62.1540855346	-58.9174165862	88.0	239	1.1211000000000002
DN	2008-11-13	2008-11-03	-62.1540855346	-58.9174165862	88.0	10	-0.006099999999999994
DN	2008-11-28	2008-11-13	-62.1540855346	-58.9174165862	88.0	15	-0.10060000000000002
DN	2008-12-05	2008-11-28	-62.1540855346	-58.9174165862	88.0	7	-0.09439999999999998
DN	2008-12-13	2008-12-05	-62.1540855346	-58.9174165862	88.0	8	-0.011000000000000015
DN	2008-12-19	2008-12-13	-62.1540855346	-58.9174165862	88.0	6	-0.1425
DN	2008-12-26	2008-12-19	-62.1540855346	-58.9174165862	88.0	7	-0.0506
DN	2009-01-02	2008-12-26	-62.1540855346	-58.9174165862	88.0	7	-0.04190000000000001
DN	2009-01-09	2009-01-02	-62.1540855346	-58.9174165862	88.0	7	-0.165
DN	2009-01-17	2009-01-09	-62.1540855346	-58.9174165862	88.0	8	-0.324
DN	2009-01-24	2009-01-17	-62.1540855346	-58.9174165862	88.0	7	-0.171
DN	2009-01-30	2009-01-24	-62.1540855346	-58.9174165862	88.0	6	-0.16200000000000003
DN	2009-01-31	2009-01-30	-62.1540855346	-58.9174165862	88.0	1	-0.008999999999999914
DN	2009-02-06	2009-01-31	-62.1540855346	-58.9174165862	88.0	6	-0.012000000000000028
DN	2009-02-13	2009-02-06	-62.1540855346	-58.9174165862	88.0	7	-0.16799999999999998
DN	2009-02-21	2009-02-13	-62.1540855346	-58.9174165862	88.0	8	-0.06300000000000011
DN	2009-02-28	2009-02-21	-62.1540855346	-58.9174165862	88.0	7	-0.18
DN	2009-03-01	2009-02-28	-62.1540855346	-58.9174165862	88.0	1	-0.03599999999999994
DN	2009-03-27	2009-03-01	-62.1540855346	-58.9174165862	88.0	26	-0.4230000000000001
DN	2009-11-18	2009-03-27	-62.1540855346	-58.9174165862	88.0	236	3.0687
